symbol,error,name,sector,market_cap_cr,current_price,high_52w,low_52w,pe_ratio,book_value,dividend_yield,roce,roe,face_value,price_to_book,promoter_holding,fii_holding,dii_holding,government_holding,public_holding,sales_growth_5y,sales_growth_3y,sales_growth_ttm,profit_growth_5y,profit_growth_3y,profit_growth_ttm,price_cagr_5y,price_cagr_3y,operating_margin,roce_latest,price_cagr_10y,roe_latest,sales_growth_10y,profit_growth_10y,passed_filters,quality_score,growth_score,health_score,promoter_score,valuation_score,composite_score,multibagger_score,rationale
CHOICEIN,,Choice International Ltd,*The pros and cons are machine generated.Pros / cons are based on a checklist to highlight important points. Please exercise caution and do your own analysis.,18056.0,810.0,860.0,569.0,79.2,75.0,0.0,18.0,16.1,10.0,10.8,53.66,10.1,0.28,0.0,35.97,45.0,42.0,26.0,67.0,54.0,32.0,90.0,65.0,35.0,18.0,53.0,,20.0,48.0,True,0.026230196201867617,1.5517695904298139,0.0,-0.10111022193281688,-1.6465980169692556,0.138396641959675,8.0,"Solid growth (5y sales 45%, 5y profit 67%); strong profitability (ROE 16%, ROCE 18%). Valuation looks stretched."
ACE,,Action Construction Equipment Ltd,*The pros and cons are machine generated.Pros / cons are based on a checklist to highlight important points. Please exercise caution and do your own analysis.,12843.0,1078.0,1170.0,745.0,29.4,169.0,0.19,31.7,22.9,2.0,6.38,65.42,7.82,2.59,,24.12,22.0,15.0,5.0,40.0,38.0,3.0,37.0,12.0,16.0,32.0,38.0,,18.0,48.0,True,0.31155049366299853,-0.206314820545782,0.0,0.271634671462144,0.3089098973311917,0.12383837444218392,7.9,"Strong profitability (ROE 23%, ROCE 32%); reasonable valuation (P/E 29, P/B 6.4). Growth is modest — more of a compounder."
TRITURBINE,,Triveni Turbine Ltd,*The pros and cons are machine generated.Pros / cons are based on a checklist to highlight important points. Please exercise caution and do your own analysis.,18819.0,592.0,788.0,428.0,54.2,45.5,0.72,35.9,27.1,1.0,13.01,55.84,20.58,15.99,,7.6,25.0,20.0,18.0,27.0,28.0,2.0,38.0,15.0,19.0,36.0,17.0,,12.0,13.0,True,0.8013592594733833,-0.0030859054355137916,0.0,-0.03201295427966918,-1.2449630848620163,0.1104923451267602,7.8,"Strong profitability (ROE 27%, ROCE 36%); healthy balance sheet. Valuation looks stretched."
SARDAEN,,Sarda Energy & Minerals Ltd,*The pros and cons are machine generated.Pros / cons are based on a checklist to highlight important points. Please exercise caution and do your own analysis.,18438.0,523.0,640.0,453.0,16.4,209.0,0.38,17.4,16.1,1.0,2.5,73.16,3.51,3.47,,19.84,21.0,11.0,6.0,24.0,22.0,20.0,47.0,39.0,32.0,17.0,45.0,,14.0,59.0,True,-0.09260865189638971,-0.40491487750277955,0.0,0.5169616676251537,1.1764297566987412,0.08642165474417436,7.8,"Reasonable valuation (P/E 16, P/B 2.5); strong promoter alignment (promoter 73%). Growth is modest — more of a compounder."
JYOTICNC,,Jyoti CNC Automation Ltd,*The pros and cons are machine generated.Pros / cons are based on a checklist to highlight important points. Please exercise caution and do your own analysis.,18939.0,833.0,1056.0,580.0,58.9,88.0,0.0,21.3,18.2,2.0,9.47,62.55,6.29,12.59,,18.58,32.0,31.0,17.0,45.0,157.0,-4.0,,,24.0,21.0,,,,,True,-0.08538196518771196,0.8731741358803516,0.0,0.1806671677169451,-0.9112549437875342,0.08499481839854507,7.7,"Solid growth (5y sales 32%, 5y profit 45%); strong promoter alignment (promoter 63%). Valuation looks stretched."
NH,,Narayana Hrudayalaya Ltd,*The pros and cons are machine generated.Pros / cons are based on a checklist to highlight important points. Please exercise caution and do your own analysis.,37427.0,1831.0,2094.0,1564.0,43.4,222.0,0.25,15.5,20.5,10.0,8.25,63.27,9.4,9.05,0.0,17.65,25.0,20.0,60.0,155.0,12.0,9.0,30.0,23.0,19.0,16.0,20.0,,17.0,42.0,True,-0.3340335189788854,0.9083045242018747,0.0,0.20348828363908575,-0.3230051761341958,0.0796735740791526,7.6,"Solid growth (5y sales 25%, 5y profit 155%); strong promoter alignment (promoter 63%). Profitability is the softer spot."
INDIAMART,,Indiamart Intermesh Ltd,*The pros and cons are machine generated.Pros / cons are based on a checklist to highlight important points. Please exercise caution and do your own analysis.,10849.0,1804.0,2687.0,1730.0,22.0,399.0,1.66,28.0,20.7,10.0,4.52,49.07,19.92,12.11,,18.88,19.0,17.0,13.0,11.0,19.0,-16.0,-13.0,-17.0,30.0,28.0,,,20.0,20.0,True,0.4989090379620528,-0.5492911675214625,0.0,-0.24659483593646214,0.7570710581758426,0.07853235831143832,7.5,"Reasonable valuation (P/E 22, P/B 4.5); strong profitability (ROE 21%, ROCE 28%). Growth is modest — more of a compounder."
NEULANDLAB,,Neuland Laboratories Ltd,*The pros and cons are machine generated.Pros / cons are based on a checklist to highlight important points. Please exercise caution and do your own analysis.,29780.0,23207.0,23500.0,11500.0,59.8,1461.0,0.15,26.5,21.2,10.0,15.88,32.62,21.08,16.52,0.0,29.79,17.0,19.0,78.0,39.0,30.0,278.0,69.0,79.0,32.0,26.0,38.0,,15.0,29.0,True,0.5350424715054419,1.0524603924037352,0.0,-0.7679939427686989,-1.7756455009684304,0.07824117842023179,7.4,"Solid growth (5y sales 17%, 5y profit 39%); strong profitability (ROE 21%, ROCE 26%). Valuation looks stretched."
DOMS,,DOMS Industries Ltd,*The pros and cons are machine generated.Pros / cons are based on a checklist to highlight important points. Please exercise caution and do your own analysis.,13572.0,2235.0,2770.0,2007.0,62.4,201.0,0.14,24.3,20.7,10.0,11.12,63.38,7.5,25.91,,3.2,42.0,24.0,20.0,91.0,34.0,5.0,,,16.0,24.0,,,,,True,-0.0893967911369774,0.9085787289420019,0.0,0.2069748430160794,-1.2241046486744778,0.0635324700322713,7.3,"Solid growth (5y sales 42%, 5y profit 91%); strong promoter alignment (promoter 63%). Valuation looks stretched."
PARADEEP,,Paradeep Phosphates Ltd,*The pros and cons are machine generated.Pros / cons are based on a checklist to highlight important points. Please exercise caution and do your own analysis.,15276.0,147.0,232.0,99.7,14.1,65.3,0.68,17.1,18.9,10.0,2.25,57.86,5.1,18.07,0.1,18.85,33.0,18.0,28.0,35.0,48.0,14.0,,33.0,10.0,17.0,,,,,True,-0.6530783544138463,0.5559038220261351,0.0,0.03201295427966918,1.2727510735760887,0.04733430858063238,7.2,"Reasonable valuation (P/E 14, P/B 2.2); solid growth (5y sales 33%, 5y profit 35%). Profitability is the softer spot."
EMCURE,,Emcure Pharmaceuticals Ltd,*The pros and cons are machine generated.Pros / cons are based on a checklist to highlight important points. Please exercise caution and do your own analysis.,38181.0,2010.0,2048.0,1260.0,37.1,261.0,0.18,24.0,20.1,10.0,7.7,77.83,4.87,8.46,,8.84,13.0,15.0,18.0,18.0,21.0,37.0,,,20.0,24.0,,,,,True,-0.00588841139225602,-0.16509594079999015,0.0,0.6649819611757036,-0.07682087975194193,0.05727949462348651,7.2,Strong promoter alignment (promoter 78%); healthy balance sheet. Growth is modest — more of a compounder.
NEWGEN,,Newgen Software Technologies Ltd,*The pros and cons are machine generated.Pros / cons are based on a checklist to highlight important points. Please exercise caution and do your own analysis.,7724.0,542.0,1042.0,401.0,22.5,125.0,1.11,25.0,19.6,10.0,4.34,53.45,13.78,8.15,,23.88,19.0,17.0,8.0,21.0,22.0,8.0,13.0,7.0,26.0,25.0,,,16.0,28.0,True,0.19619116138743817,-0.38684028852334135,0.0,-0.10776638074344098,0.7668239605311584,0.04200672965316288,7.1,"Reasonable valuation (P/E 22, P/B 4.3); strong profitability (ROE 20%, ROCE 25%). Growth is modest — more of a compounder."
LTTS,,L&T Technology Services Ltd,*The pros and cons are machine generated.Pros / cons are based on a checklist to highlight important points. Please exercise caution and do your own analysis.,38228.0,3605.0,4747.0,3010.0,28.4,611.0,1.61,26.7,21.5,2.0,5.9,73.52,4.13,14.05,,8.29,15.0,11.0,10.0,16.0,6.0,10.0,-1.0,-5.0,18.0,27.0,,,14.0,12.0,True,0.10973857594658877,-0.6658943086205209,0.0,0.5283722255862239,0.39941811940897576,0.018940356838703612,7.0,"Strong promoter alignment (promoter 74%); reasonable valuation (P/E 28, P/B 5.9). Growth is modest — more of a compounder."
TBOTEK,,TBO Tek Ltd,*The pros and cons are machine generated.Pros / cons are based on a checklist to highlight important points. Please exercise caution and do your own analysis.,17443.0,1605.0,1765.0,1004.0,64.8,143.0,0.0,18.3,17.4,1.0,11.22,44.4,28.93,21.09,,4.02,80.0,36.0,69.0,90.0,19.0,25.0,,,14.0,18.0,,,,,True,-0.5639492183401534,1.737310977270984,0.0,-0.39461512948701205,-1.3035449100166203,-0.011269330472563066,6.9,"Solid growth (5y sales 80%, 5y profit 90%); healthy balance sheet. Valuation looks stretched."
OLECTRA,,Olectra Greentech Ltd,*The pros and cons are machine generated.Pros / cons are based on a checklist to highlight important points. Please exercise caution and do your own analysis.,11436.0,1394.0,1714.0,867.0,64.4,150.0,0.03,21.0,15.6,4.0,9.29,50.02,7.95,0.58,,41.47,52.0,28.0,28.0,85.0,39.0,27.0,35.0,7.0,14.0,21.0,51.0,,38.0,40.0,True,-0.5639492183401533,1.421279874870943,0.0,-0.21648364131697118,-1.0397173609970944,-0.021373072825112527,6.8,"Solid growth (5y sales 52%, 5y profit 85%); healthy balance sheet. Valuation looks stretched."
KPITTECH,,KPIT Technologies Ltd,*The pros and cons are machine generated.Pros / cons are based on a checklist to highlight important points. Please exercise caution and do your own analysis.,16944.0,620.0,1329.0,543.0,27.1,129.0,1.21,26.3,20.9,10.0,4.81,38.59,13.22,23.6,,23.95,26.0,24.0,10.0,37.0,21.0,-23.0,13.0,-18.0,18.0,26.0,,,,,True,0.061025354428834645,-0.20587397691213724,0.0,-0.5787688565809509,0.5781103991617637,-0.051871477624743326,6.8,"Reasonable valuation (P/E 27, P/B 4.8); strong profitability (ROE 21%, ROCE 26%). Promoter signal is average (moderate holding or some pledge)."
NATCOPHARM,,Natco Pharma Ltd,*The pros and cons are machine generated.Pros / cons are based on a checklist to highlight important points. Please exercise caution and do your own analysis.,17051.0,952.0,1227.0,789.0,12.0,515.0,0.53,17.1,16.9,2.0,1.85,49.41,16.99,5.63,,27.97,15.0,15.0,-8.0,28.0,26.0,-25.0,-1.0,5.0,35.0,17.0,4.0,,15.0,25.0,True,0.037471708859810736,-0.919820241599945,0.0,-0.23581819786211816,1.3831891395973441,-0.06977635138162913,6.7,"Reasonable valuation (P/E 12, P/B 1.9); strong profitability (ROE 17%, ROCE 17%). Growth is modest — more of a compounder."
